         508158 function calls (500986 primitive calls) in 1.704 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       37    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1048(exec_module)
       72    0.000    0.000    0.002    0.000 linecache.py:15(getline)
     2665    0.002    0.000    0.002    0.000 inspect.py:2529(kind)
        6    0.000    0.000    0.002    0.000 patches.py:1853(_pprint_table)
       15    0.000    0.000    0.002    0.000 deprecation.py:58(warn_deprecated)
        1    0.000    0.000    0.002    0.002 afm.py:38(<module>)
     1504    0.002    0.000    0.002    0.000 {built-in method __new__ of type object at 0x7fb194ca2260}
        7    0.000    0.000    0.002    0.000 warnings.py:130(filterwarnings)
     1765    0.002    0.000    0.002    0.000 {method 'match' of 're.Pattern' objects}
       12    0.000    0.000    0.002    0.000 deprecation.py:325(_delete_parameter)
      365    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:58(__init__)
        1    0.000    0.000    0.002    0.002 backend_agg.py:21(<module>)
       20    0.000    0.000    0.002    0.000 deprecation.py:269(_rename_parameter)
       12    0.000    0.000    0.002    0.000 pyplot.py:654(close)
     2452    0.002    0.000    0.002    0.000 {built-in method builtins.callable}
        2    0.000    0.000    0.002    0.001 qt_compat.py:87(_setup_pyqt4_internal)
        1    0.000    0.000    0.002    0.002 polynomial.py:57(<module>)
       12    0.000    0.000    0.002    0.000 _pylab_helpers.py:66(destroy_all)
       37    0.001    0.000    0.002    0.000 {built-in method _imp.exec_dynamic}
       72    0.000    0.000    0.002    0.000 linecache.py:37(getlines)
     24/4    0.000    0.000    0.002    0.000 pyparsing.py:3999(streamline)
     33/5    0.000    0.000    0.002    0.000 pyparsing.py:3897(streamline)
        1    0.000    0.000    0.002    0.002 backend_gtk3agg.py:1(<module>)
     2134    0.002    0.000    0.002    0.000 {method 'isidentifier' of 'str' objects}
      188    0.001    0.000    0.002    0.000 sre_parse.py:84(opengroup)
       14    0.000    0.000    0.002    0.000 hashlib.py:116(__get_openssl_constructor)
        1    0.000    0.000    0.002    0.002 patches.py:1969(BoxStyle)
        1    0.000    0.000    0.002    0.002 __init__.py:86(<module>)
        1    0.000    0.000    0.002    0.002 texmanager.py:29(<module>)
       12    0.002    0.000    0.002    0.000 {built-in method gc.collect}
     2066    0.002    0.000    0.002    0.000 {built-in method _imp.release_lock}
        1    0.000    0.000    0.002    0.002 getlimits.py:96(_register_known_types)
       44    0.000    0.000    0.002    0.000 core.py:146(get_object_signature)
      720    0.001    0.000    0.002    0.000 sre_parse.py:81(groups)
        1    0.000    0.000    0.002    0.002 bz2.py:5(<module>)
      630    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:416(parent)
       15    0.000    0.000    0.002    0.000 __init__.py:2030(_warn_external)
     2066    0.002    0.000    0.002    0.000 {built-in method _imp.acquire_lock}
        8    0.000    0.000    0.002    0.000 hashlib.py:73(__get_builtin_constructor)
        1    0.000    0.000    0.002    0.002 linecache.py:82(updatecache)
      221    0.001    0.000    0.002    0.000 sre_compile.py:249(_compile_charset)
        1    0.000    0.000    0.002    0.002 scale.py:1(<module>)
        1    0.000    0.000    0.002    0.002 texmanager.py:49(TexManager)
        1    0.000    0.000    0.002    0.002 simpledialog.py:24(<module>)
     2100    0.002    0.000    0.002    0.000 {built-in method builtins.ord}
      588    0.001    0.000    0.002    0.000 <string>:1(__new__)
     1204    0.002    0.000    0.002    0.000 {method 'format' of 'str' objects}
        1    0.000    0.000    0.002    0.002 loader.py:1(<module>)
        1    0.000    0.000    0.002    0.002 version.py:93(StrictVersion)
        1    0.000    0.000    0.002    0.002 _type_aliases.py:24(<module>)
      235    0.001    0.000    0.001    0.000 sre_parse.py:343(_escape)
     23/7    0.000    0.000    0.001    0.000 pyparsing.py:4453(streamline)
